Concurso,Data,MC 5/1
254,1965-04-17,4
254,1965-04-17,63
255,1965-04-24,59
255,1965-04-24,57
255,1965-04-24,82
255,1965-04-24,28
255,1965-04-24,96
256,1965-04-28,85
256,1965-04-28,62
256,1965-04-28,57
256,1965-04-28,62
256,1965-04-28,21
257,1965-05-05,40
257,1965-05-05,66
257,1965-05-05,24
257,1965-05-05,27
257,1965-05-05,86
258,1965-05-08,71
258,1965-05-08,82
258,1965-05-08,35
258,1965-05-08,59
258,1965-05-08,83
259,1965-05-12,28
259,1965-05-12,68
259,1965-05-12,89
259,1965-05-12,69
259,1965-05-12,69
260,1965-05-15,12
260,1965-05-15,63
260,1965-05-15,32
260,1965-05-15,83
260,1965-05-15,18
261,1965-05-19,0
261,1965-05-19,15
261,1965-05-19,46
261,1965-05-19,29
261,1965-05-19,51
262,1965-05-22,67
262,1965-05-22,26
262,1965-05-22,84
262,1965-05-22,14
262,1965-05-22,87
263,1965-05-26,29
263,1965-05-26,29
263,1965-05-26,6
263,1965-05-26,43
263,1965-05-26,24
264,1965-05-29,53
264,1965-05-29,61
264,1965-05-29,29
264,1965-05-29,60
264,1965-05-29,61
265,1965-06-02,15
265,1965-06-02,42
265,1965-06-02,31
265,1965-06-02,73
265,1965-06-02,37
266,1965-06-05,94
266,1965-06-05,5
266,1965-06-05,85
266,1965-06-05,35
266,1965-06-05,26
267,1965-06-09,45
267,1965-06-09,91
267,1965-06-09,82
267,1965-06-09,4
267,1965-06-09,81
268,1965-06-12,92
268,1965-06-12,91
268,1965-06-12,47
268,1965-06-12,14
268,1965-06-12,85
269,1965-06-16,19
269,1965-06-16,16
269,1965-06-16,85
269,1965-06-16,48
269,1965-06-16,4
270,1965-06-19,34
270,1965-06-19,42
270,1965-06-19,95
270,1965-06-19,21
270,1965-06-19,43
271,1965-06-23,33
271,1965-06-23,49
271,1965-06-23,89
271,1965-06-23,50
271,1965-06-23,87
272,1965-06-26,38
272,1965-06-26,11
272,1965-06-26,69
272,1965-06-26,87
272,1965-06-26,16
273,1965-06-30,85
273,1965-06-30,90
273,1965-06-30,73
273,1965-06-30,89
273,1965-06-30,47
274,1965-07-03,71
274,1965-07-03,96
274,1965-07-03,81
274,1965-07-03,95
274,1965-07-03,69
275,1965-07-07,92
275,1965-07-07,50
275,1965-07-07,41
275,1965-07-07,15
275,1965-07-07,68
276,1965-07-10,16
276,1965-07-10,59
276,1965-07-10,0
276,1965-07-10,39
276,1965-07-10,96
277,1965-07-14,98
277,1965-07-14,44
277,1965-07-14,22
277,1965-07-14,91
277,1965-07-14,37
278,1965-07-17,98
278,1965-07-17,8
278,1965-07-17,77
278,1965-07-17,55
278,1965-07-17,65
279,1965-07-21,94
279,1965-07-21,25
279,1965-07-21,74
279,1965-07-21,5
279,1965-07-21,58
280,1965-07-24,8
280,1965-07-24,69
280,1965-07-24,6
280,1965-07-24,26
280,1965-07-24,49
281,1965-07-28,58
281,1965-07-28,44
281,1965-07-28,55
281,1965-07-28,85
281,1965-07-28,59
282,1965-07-31,72
282,1965-07-31,4
282,1965-07-31,67
282,1965-07-31,92
282,1965-07-31,51
283,1965-08-04,93
283,1965-08-04,97
283,1965-08-04,5
283,1965-08-04,10
283,1965-08-04,76
284,1965-08-07,89
284,1965-08-07,39
284,1965-08-07,18
284,1965-08-07,26
284,1965-08-07,7
285,1965-08-11,12
285,1965-08-11,59
285,1965-08-11,22
285,1965-08-11,25
285,1965-08-11,63
286,1965-08-14,8
286,1965-08-14,23
286,1965-08-14,22
286,1965-08-14,46
286,1965-08-14,62
287,1965-08-18,25
287,1965-08-18,99
287,1965-08-18,71
287,1965-08-18,86
287,1965-08-18,22
288,1965-08-21,42
288,1965-08-21,8
288,1965-08-21,45
288,1965-08-21,15
288,1965-08-21,49
289,1965-08-25,93
289,1965-08-25,75
289,1965-08-25,99
289,1965-08-25,51
289,1965-08-25,7
290,1965-08-28,8
290,1965-08-28,66
290,1965-08-28,35
290,1965-08-28,54
290,1965-08-28,67
291,1965-09-01,70
291,1965-09-01,95
291,1965-09-01,92
291,1965-09-01,63
291,1965-09-01,64
292,1965-09-04,78
292,1965-09-04,37
292,1965-09-04,64
292,1965-09-04,37
292,1965-09-04,45
293,1965-09-08,91
293,1965-09-08,54
293,1965-09-08,69
293,1965-09-08,93
293,1965-09-08,8
294,1965-09-11,87
294,1965-09-11,82
294,1965-09-11,19
294,1965-09-11,86
294,1965-09-11,33
295,1965-09-15,55
295,1965-09-15,42
295,1965-09-15,59
295,1965-09-15,64
295,1965-09-15,95
296,1965-09-18,75
296,1965-09-18,80
296,1965-09-18,6
296,1965-09-18,72
296,1965-09-18,61
297,1965-09-22,72
297,1965-09-22,48
297,1965-09-22,79
297,1965-09-22,76
297,1965-09-22,47
298,1965-09-25,86
298,1965-09-25,67
298,1965-09-25,56
298,1965-09-25,51
298,1965-09-25,23
299,1965-09-29,98
299,1965-09-29,58
299,1965-09-29,26
299,1965-09-29,17
299,1965-09-29,73
300,1965-10-02,37
300,1965-10-02,69
300,1965-10-02,99
300,1965-10-02,60
300,1965-10-02,78
301,1965-10-06,86
301,1965-10-06,22
301,1965-10-06,41
301,1965-10-06,74
301,1965-10-06,46
302,1965-10-09,93
302,1965-10-09,73
302,1965-10-09,56
302,1965-10-09,35
302,1965-10-09,38
303,1965-10-13,25
303,1965-10-13,15
303,1965-10-13,76
303,1965-10-13,14
303,1965-10-13,47
304,1965-10-16,17
304,1965-10-16,0
304,1965-10-16,92
304,1965-10-16,2
304,1965-10-16,81
305,1965-10-20,67
305,1965-10-20,21
305,1965-10-20,43
305,1965-10-20,86
305,1965-10-20,74
306,1965-10-23,1
306,1965-10-23,77
306,1965-10-23,31
306,1965-10-23,9
306,1965-10-23,28
307,1965-10-27,37
307,1965-10-27,8
307,1965-10-27,14
307,1965-10-27,12
307,1965-10-27,7
308,1965-10-30,4
308,1965-10-30,40
308,1965-10-30,11
308,1965-10-30,70
308,1965-10-30,5
309,1965-11-03,84
309,1965-11-03,85
309,1965-11-03,51
309,1965-11-03,25
309,1965-11-03,40
310,1965-11-06,62
310,1965-11-06,7
310,1965-11-06,65
310,1965-11-06,0
310,1965-11-06,80
311,1965-11-10,70
311,1965-11-10,50
311,1965-11-10,54
311,1965-11-10,6
311,1965-11-10,87
312,1965-11-13,20
312,1965-11-13,68
312,1965-11-13,85
312,1965-11-13,46
312,1965-11-13,77
313,1965-11-17,7
313,1965-11-17,72
313,1965-11-17,37
313,1965-11-17,42
313,1965-11-17,35
314,1965-11-20,92
314,1965-11-20,23
314,1965-11-20,85
314,1965-11-20,8
314,1965-11-20,9
315,1965-11-24,14
315,1965-11-24,7
315,1965-11-24,48
315,1965-11-24,76
315,1965-11-24,72
316,1965-11-27,81
316,1965-11-27,90
316,1965-11-27,42
316,1965-11-27,81
316,1965-11-27,42
317,1965-12-01,91
317,1965-12-01,52
317,1965-12-01,41
317,1965-12-01,37
317,1965-12-01,70
318,1965-12-04,64
318,1965-12-04,96
318,1965-12-04,7
318,1965-12-04,91
318,1965-12-04,80
319,1965-12-08,24
319,1965-12-08,16
319,1965-12-08,92
319,1965-12-08,63
319,1965-12-08,60
320,1965-12-11,66
320,1965-12-11,53
320,1965-12-11,95
320,1965-12-11,64
320,1965-12-11,66
321,1965-12-15,5
321,1965-12-15,95
321,1965-12-15,75
321,1965-12-15,32
321,1965-12-15,51
322,1965-12-18,79
322,1965-12-18,59
322,1965-12-18,69
322,1965-12-18,31
322,1965-12-18,21
323,1965-12-22,74
323,1965-12-22,47
323,1965-12-22,65
323,1965-12-22,53
323,1965-12-22,7
324,1965-12-29,18
324,1965-12-29,65
324,1965-12-29,3
324,1965-12-29,34
324,1965-12-29,19
325,1966-01-05,83
325,1966-01-05,27
325,1966-01-05,41
325,1966-01-05,30
325,1966-01-05,52
326,1966-01-08,11
326,1966-01-08,57
326,1966-01-08,27
326,1966-01-08,26
326,1966-01-08,68
327,1966-01-12,51
327,1966-01-12,95
327,1966-01-12,40
327,1966-01-12,36
327,1966-01-12,92
328,1966-01-15,83
328,1966-01-15,16
328,1966-01-15,48
328,1966-01-15,20
328,1966-01-15,69
329,1966-01-19,31
329,1966-01-19,67
329,1966-01-19,17
329,1966-01-19,69
329,1966-01-19,89
330,1966-01-22,71
330,1966-01-22,89
330,1966-01-22,50
330,1966-01-22,1
330,1966-01-22,14
331,1966-01-26,78
331,1966-01-26,41
331,1966-01-26,57
331,1966-01-26,29
331,1966-01-26,84
332,1966-01-29,15
332,1966-01-29,4
332,1966-01-29,62
332,1966-01-29,1
332,1966-01-29,6
333,1966-02-02,34
333,1966-02-02,71
333,1966-02-02,82
333,1966-02-02,60
333,1966-02-02,30
334,1966-02-05,53
334,1966-02-05,28
334,1966-02-05,60
334,1966-02-05,52
334,1966-02-05,68
335,1966-02-09,84
335,1966-02-09,76
335,1966-02-09,93
335,1966-02-09,18
335,1966-02-09,54
336,1966-02-12,30
336,1966-02-12,3
336,1966-02-12,76
336,1966-02-12,77
336,1966-02-12,51
337,1966-02-16,60
337,1966-02-16,55
337,1966-02-16,25
337,1966-02-16,6
337,1966-02-16,46
338,1966-02-19,31
338,1966-02-19,47
338,1966-02-19,50
338,1966-02-19,39
338,1966-02-19,71
339,1966-02-26,12
339,1966-02-26,16
339,1966-02-26,65
339,1966-02-26,3
339,1966-02-26,91
340,1966-03-02,19
340,1966-03-02,61
340,1966-03-02,86
340,1966-03-02,43
340,1966-03-02,96
341,1966-03-05,41
341,1966-03-05,83
341,1966-03-05,3
341,1966-03-05,16
341,1966-03-05,76
342,1966-03-09,70
342,1966-03-09,69
342,1966-03-09,92
342,1966-03-09,33
342,1966-03-09,35
343,1966-03-12,99
343,1966-03-12,95
343,1966-03-12,13
343,1966-03-12,88
343,1966-03-12,98
344,1966-03-16,79
344,1966-03-16,79
344,1966-03-16,67
344,1966-03-16,5
344,1966-03-16,31
345,1966-03-19,14
345,1966-03-19,23
345,1966-03-19,34
345,1966-03-19,75
345,1966-03-19,62
346,1966-03-23,16
346,1966-03-23,76
346,1966-03-23,30
346,1966-03-23,80
346,1966-03-23,26
347,1966-03-26,35
347,1966-03-26,18
347,1966-03-26,38
347,1966-03-26,26
347,1966-03-26,75
348,1966-03-30,18
348,1966-03-30,60
348,1966-03-30,52
348,1966-03-30,50
348,1966-03-30,65
349,1966-04-02,4
349,1966-04-02,94
349,1966-04-02,95
349,1966-04-02,21
349,1966-04-02,72
350,1966-04-06,69
350,1966-04-06,66
350,1966-04-06,4
350,1966-04-06,18
350,1966-04-06,26
351,1966-04-09,10
351,1966-04-09,99
351,1966-04-09,84
351,1966-04-09,15
351,1966-04-09,83
352,1966-04-13,60
352,1966-04-13,68
352,1966-04-13,18
352,1966-04-13,41
352,1966-04-13,47
353,1966-04-16,32
353,1966-04-16,99
353,1966-04-16,17
353,1966-04-16,78
353,1966-04-16,37
354,1966-04-20,76
354,1966-04-20,65
354,1966-04-20,72
354,1966-04-20,34
354,1966-04-20,0
355,1966-04-23,16
355,1966-04-23,56
355,1966-04-23,36
355,1966-04-23,22
355,1966-04-23,98
356,1966-04-27,39
356,1966-04-27,78
356,1966-04-27,37
356,1966-04-27,79
356,1966-04-27,1
357,1966-04-30,73
357,1966-04-30,17
357,1966-04-30,53
357,1966-04-30,32
357,1966-04-30,79
358,1966-05-04,10
358,1966-05-04,49
358,1966-05-04,66
358,1966-05-04,11
358,1966-05-04,74
359,1966-05-07,59
359,1966-05-07,10
359,1966-05-07,86
359,1966-05-07,18
359,1966-05-07,53
360,1966-05-11,11
360,1966-05-11,24
360,1966-05-11,39
360,1966-05-11,87
360,1966-05-11,33
361,1966-05-14,76
361,1966-05-14,28
361,1966-05-14,77
361,1966-05-14,20
361,1966-05-14,52
362,1966-05-18,59
362,1966-05-18,33
362,1966-05-18,7
362,1966-05-18,64
362,1966-05-18,96
363,1966-05-21,86
363,1966-05-21,27
363,1966-05-21,0
363,1966-05-21,61
363,1966-05-21,80
364,1966-05-25,91
364,1966-05-25,44
364,1966-05-25,10
364,1966-05-25,57
364,1966-05-25,26
365,1966-05-28,32
365,1966-05-28,87
365,1966-05-28,43
365,1966-05-28,57
365,1966-05-28,57
366,1966-06-01,68
366,1966-06-01,43
366,1966-06-01,96
366,1966-06-01,6
366,1966-06-01,43
367,1966-06-04,85
367,1966-06-04,5
367,1966-06-04,92
367,1966-06-04,74
367,1966-06-04,31
368,1966-06-08,11
368,1966-06-08,5
368,1966-06-08,92
368,1966-06-08,56
368,1966-06-08,99
369,1966-06-11,99
369,1966-06-11,71
369,1966-06-11,99
369,1966-06-11,85
369,1966-06-11,23
370,1966-06-15,47
370,1966-06-15,47
370,1966-06-15,37
370,1966-06-15,28
370,1966-06-15,7
371,1966-06-18,56
371,1966-06-18,15
371,1966-06-18,4
371,1966-06-18,90
371,1966-06-18,52
372,1966-06-22,5
372,1966-06-22,99
372,1966-06-22,83
372,1966-06-22,60
372,1966-06-22,43
373,1966-06-25,6
373,1966-06-25,44
373,1966-06-25,97
373,1966-06-25,27
373,1966-06-25,83
374,1966-06-29,1
374,1966-06-29,47
374,1966-06-29,51
374,1966-06-29,69
374,1966-06-29,20
375,1966-07-02,57
375,1966-07-02,67
375,1966-07-02,91
375,1966-07-02,42
375,1966-07-02,43
376,1966-07-06,87
376,1966-07-06,32
376,1966-07-06,71
376,1966-07-06,4
376,1966-07-06,93
377,1966-07-07,0
377,1966-07-07,59
377,1966-07-07,20
377,1966-07-07,21
377,1966-07-07,27
378,1966-07-13,87
378,1966-07-13,58
378,1966-07-13,36
378,1966-07-13,86
378,1966-07-13,67
379,1966-07-16,0
379,1966-07-16,26
379,1966-07-16,34
379,1966-07-16,73
379,1966-07-16,78
380,1966-07-20,23
380,1966-07-20,36
380,1966-07-20,90
380,1966-07-20,86
380,1966-07-20,2
381,1966-07-23,83
381,1966-07-23,63
381,1966-07-23,35
381,1966-07-23,29
381,1966-07-23,66
382,1966-08-01,0
382,1966-08-01,0
382,1966-08-01,0
382,1966-08-01,0
382,1966-08-01,0
383,1966-08-02,0
383,1966-08-02,0
383,1966-08-02,0
383,1966-08-02,0
383,1966-08-02,0
384,1966-08-03,81
384,1966-08-03,57
384,1966-08-03,83
384,1966-08-03,35
384,1966-08-03,40
385,1966-08-06,82
385,1966-08-06,19
385,1966-08-06,69
385,1966-08-06,95
385,1966-08-06,8
386,1966-08-10,71
386,1966-08-10,97
386,1966-08-10,36
386,1966-08-10,70
386,1966-08-10,13
387,1966-08-13,73
387,1966-08-13,12
387,1966-08-13,74
387,1966-08-13,25
387,1966-08-13,73
388,1966-08-17,32
388,1966-08-17,47
388,1966-08-17,71
388,1966-08-17,50
388,1966-08-17,78
389,1966-08-20,14
389,1966-08-20,64
389,1966-08-20,14
389,1966-08-20,87
389,1966-08-20,67
390,1966-08-24,10
390,1966-08-24,65
390,1966-08-24,20
390,1966-08-24,11
390,1966-08-24,48
391,1966-08-27,10
391,1966-08-27,14
391,1966-08-27,44
391,1966-08-27,52
391,1966-08-27,29
392,1966-08-31,20
392,1966-08-31,69
392,1966-08-31,81
392,1966-08-31,67
392,1966-08-31,36
393,1966-09-03,13
393,1966-09-03,17
393,1966-09-03,70
393,1966-09-03,46
393,1966-09-03,12
394,1966-09-10,20
394,1966-09-10,35
394,1966-09-10,2
394,1966-09-10,28
394,1966-09-10,52
395,1966-09-14,83
395,1966-09-14,12
395,1966-09-14,8
395,1966-09-14,40
395,1966-09-14,60
396,1966-09-17,17
396,1966-09-17,0
396,1966-09-17,55
396,1966-09-17,50
396,1966-09-17,23
397,1966-09-21,75
397,1966-09-21,54
397,1966-09-21,69
397,1966-09-21,72
397,1966-09-21,33
398,1966-09-24,22
398,1966-09-24,82
398,1966-09-24,99
398,1966-09-24,47
398,1966-09-24,5
399,1966-09-28,42
399,1966-09-28,12
399,1966-09-28,29
399,1966-09-28,0
399,1966-09-28,4
400,1966-10-01,77
400,1966-10-01,11
400,1966-10-01,29
400,1966-10-01,9
400,1966-10-01,7
401,1966-10-05,89
401,1966-10-05,88
401,1966-10-05,37
401,1966-10-05,59
401,1966-10-05,50
402,1966-10-08,0
402,1966-10-08,60
402,1966-10-08,14
402,1966-10-08,94
402,1966-10-08,17
403,1966-10-12,98
403,1966-10-12,1
403,1966-10-12,2
403,1966-10-12,81
403,1966-10-12,4
404,1966-10-15,70
404,1966-10-15,56
404,1966-10-15,30
404,1966-10-15,45
404,1966-10-15,76
405,1966-10-19,4
405,1966-10-19,93
405,1966-10-19,78
405,1966-10-19,9
405,1966-10-19,75
406,1966-10-22,28
406,1966-10-22,43
406,1966-10-22,76
406,1966-10-22,50
406,1966-10-22,99
407,1966-10-26,69
407,1966-10-26,1
407,1966-10-26,89
407,1966-10-26,11
407,1966-10-26,30
408,1966-10-29,93
408,1966-10-29,8
408,1966-10-29,18
408,1966-10-29,69
408,1966-10-29,49
409,1966-11-05,51
409,1966-11-05,1
409,1966-11-05,58
409,1966-11-05,91
409,1966-11-05,34
410,1966-11-09,29
410,1966-11-09,42
410,1966-11-09,0
410,1966-11-09,6
410,1966-11-09,4
411,1966-11-12,14
411,1966-11-12,91
411,1966-11-12,68
411,1966-11-12,79
411,1966-11-12,62
412,1966-11-16,88
412,1966-11-16,72
412,1966-11-16,73
412,1966-11-16,95
412,1966-11-16,74
413,1966-11-19,73
413,1966-11-19,19
413,1966-11-19,0
413,1966-11-19,31
413,1966-11-19,95
414,1966-11-23,35
414,1966-11-23,28
414,1966-11-23,92
414,1966-11-23,15
414,1966-11-23,6
415,1966-11-26,95
415,1966-11-26,36
415,1966-11-26,32
415,1966-11-26,38
415,1966-11-26,62
416,1966-11-30,65
416,1966-11-30,55
416,1966-11-30,16
416,1966-11-30,41
416,1966-11-30,95
417,1966-12-03,31
417,1966-12-03,11
417,1966-12-03,68
417,1966-12-03,74
417,1966-12-03,57
418,1966-12-07,10
418,1966-12-07,53
418,1966-12-07,14
418,1966-12-07,95
418,1966-12-07,50
419,1966-12-10,14
419,1966-12-10,54
419,1966-12-10,3
419,1966-12-10,12
419,1966-12-10,17
420,1966-12-14,88
420,1966-12-14,0
420,1966-12-14,59
420,1966-12-14,85
420,1966-12-14,57
421,1966-12-17,90
421,1966-12-17,20
421,1966-12-17,35
421,1966-12-17,82
421,1966-12-17,53
422,1966-12-21,32
422,1966-12-21,81
422,1966-12-21,52
422,1966-12-21,35
422,1966-12-21,14
423,1966-12-24,24
423,1966-12-24,1
423,1966-12-24,63
423,1966-12-24,42
423,1966-12-24,0
424,1966-12-28,77
424,1966-12-28,83
424,1966-12-28,84
424,1966-12-28,81
424,1966-12-28,95
425,1966-12-31,29
425,1966-12-31,91
425,1966-12-31,98
425,1966-12-31,36
425,1966-12-31,32
426,1967-01-04,1
426,1967-01-04,92
426,1967-01-04,14
426,1967-01-04,80
426,1967-01-04,95
427,1967-01-07,65
427,1967-01-07,11
427,1967-01-07,23
427,1967-01-07,24
427,1967-01-07,55
428,1967-01-11,97
428,1967-01-11,67
428,1967-01-11,28
428,1967-01-11,12
428,1967-01-11,54
429,1967-01-14,26
429,1967-01-14,51
429,1967-01-14,99
429,1967-01-14,41
429,1967-01-14,55
430,1967-01-18,74
430,1967-01-18,51
430,1967-01-18,59
430,1967-01-18,51
430,1967-01-18,39
431,1967-01-21,56
431,1967-01-21,31
431,1967-01-21,75
431,1967-01-21,9
431,1967-01-21,71
432,1967-01-25,10
432,1967-01-25,14
432,1967-01-25,89
432,1967-01-25,91
432,1967-01-25,35
433,1967-01-28,48
433,1967-01-28,4
433,1967-01-28,43
433,1967-01-28,63
433,1967-01-28,13
434,1967-02-01,89
434,1967-02-01,14
434,1967-02-01,38
434,1967-02-01,0
434,1967-02-01,34
435,1967-02-04,58
435,1967-02-04,52
435,1967-02-04,90
435,1967-02-04,54
435,1967-02-04,58
436,1967-02-11,96
436,1967-02-11,17
436,1967-02-11,60
436,1967-02-11,53
436,1967-02-11,3
437,1967-02-15,31
437,1967-02-15,4
437,1967-02-15,28
437,1967-02-15,67
437,1967-02-15,24
438,1967-02-18,78
438,1967-02-18,21
438,1967-02-18,80
438,1967-02-18,0
438,1967-02-18,21
439,1967-02-22,49
439,1967-02-22,39
439,1967-02-22,80
439,1967-02-22,2
439,1967-02-22,2
440,1967-02-25,89
440,1967-02-25,29
440,1967-02-25,66
440,1967-02-25,31
440,1967-02-25,84
441,1967-03-01,51
441,1967-03-01,17
441,1967-03-01,60
441,1967-03-01,81
441,1967-03-01,11
442,1967-03-04,93
442,1967-03-04,13
442,1967-03-04,15
442,1967-03-04,12
442,1967-03-04,31
443,1967-03-08,74
443,1967-03-08,42
443,1967-03-08,27
443,1967-03-08,59
443,1967-03-08,47
444,1967-03-11,51
444,1967-03-11,0
444,1967-03-11,55
444,1967-03-11,16
444,1967-03-11,30
445,1967-03-15,86
445,1967-03-15,96
445,1967-03-15,61
445,1967-03-15,84
445,1967-03-15,3
446,1967-03-18,96
446,1967-03-18,32
446,1967-03-18,0
446,1967-03-18,28
446,1967-03-18,3
447,1967-03-22,10
447,1967-03-22,75
447,1967-03-22,52
447,1967-03-22,90
447,1967-03-22,23
448,1967-03-25,8
448,1967-03-25,7
448,1967-03-25,81
448,1967-03-25,0
448,1967-03-25,47
449,1967-03-29,34
449,1967-03-29,86
449,1967-03-29,94
449,1967-03-29,43
449,1967-03-29,1
450,1967-04-01,5
450,1967-04-01,32
450,1967-04-01,28
450,1967-04-01,42
450,1967-04-01,99
451,1967-04-05,78
451,1967-04-05,73
451,1967-04-05,96
451,1967-04-05,24
451,1967-04-05,85
452,1967-04-08,81
452,1967-04-08,15
452,1967-04-08,17
452,1967-04-08,19
452,1967-04-08,1
453,1967-04-12,47
453,1967-04-12,3
453,1967-04-12,94
453,1967-04-12,64
453,1967-04-12,0
454,1967-04-15,22
454,1967-04-15,14
454,1967-04-15,51
454,1967-04-15,31
454,1967-04-15,59
455,1967-04-19,97
455,1967-04-19,18
455,1967-04-19,52
455,1967-04-19,24
455,1967-04-19,5
456,1967-04-22,46
456,1967-04-22,94
456,1967-04-22,70
456,1967-04-22,38
456,1967-04-22,43
457,1967-04-26,32
457,1967-04-26,16
457,1967-04-26,41
457,1967-04-26,38
457,1967-04-26,44
458,1967-04-29,93
458,1967-04-29,27
458,1967-04-29,54
458,1967-04-29,45
458,1967-04-29,39
459,1967-05-03,3
459,1967-05-03,53
459,1967-05-03,98
459,1967-05-03,73
459,1967-05-03,94
460,1967-05-06,71
460,1967-05-06,42
460,1967-05-06,14
460,1967-05-06,99
460,1967-05-06,26
461,1967-05-10,46
461,1967-05-10,26
461,1967-05-10,94
461,1967-05-10,56
461,1967-05-10,3
462,1967-05-13,75
462,1967-05-13,28
462,1967-05-13,78
462,1967-05-13,49
462,1967-05-13,69
463,1967-05-17,97
463,1967-05-17,46
463,1967-05-17,34
463,1967-05-17,71
463,1967-05-17,27
464,1967-05-20,75
464,1967-05-20,77
464,1967-05-20,71
464,1967-05-20,10
464,1967-05-20,87
465,1967-05-24,15
465,1967-05-24,37
465,1967-05-24,43
465,1967-05-24,22
465,1967-05-24,47
466,1967-05-27,87
466,1967-05-27,6
466,1967-05-27,21
466,1967-05-27,72
466,1967-05-27,66
467,1967-05-31,37
467,1967-05-31,58
467,1967-05-31,22
467,1967-05-31,83
467,1967-05-31,17
468,1967-06-03,62
468,1967-06-03,63
468,1967-06-03,53
468,1967-06-03,85
468,1967-06-03,42
469,1967-06-07,30
469,1967-06-07,30
469,1967-06-07,74
469,1967-06-07,93
469,1967-06-07,21
470,1967-06-10,17
470,1967-06-10,84
470,1967-06-10,89
470,1967-06-10,21
470,1967-06-10,53
471,1967-06-14,67
471,1967-06-14,8
471,1967-06-14,39
471,1967-06-14,27
471,1967-06-14,73
472,1967-06-17,74
472,1967-06-17,50
472,1967-06-17,92
472,1967-06-17,87
472,1967-06-17,67
473,1967-06-21,53
473,1967-06-21,1
473,1967-06-21,86
473,1967-06-21,18
473,1967-06-21,21
474,1967-06-24,88
474,1967-06-24,92
474,1967-06-24,59
474,1967-06-24,83
474,1967-06-24,76
475,1967-06-28,93
475,1967-06-28,7
475,1967-06-28,44
475,1967-06-28,55
475,1967-06-28,62
476,1967-07-01,97
476,1967-07-01,75
476,1967-07-01,56
476,1967-07-01,13
476,1967-07-01,53
477,1967-07-05,35
477,1967-07-05,54
477,1967-07-05,46
477,1967-07-05,24
477,1967-07-05,47
478,1967-07-08,5
478,1967-07-08,6
478,1967-07-08,36
478,1967-07-08,52
478,1967-07-08,85
479,1967-07-12,56
479,1967-07-12,80
479,1967-07-12,94
479,1967-07-12,54
479,1967-07-12,88
480,1967-07-15,94
480,1967-07-15,86
480,1967-07-15,71
480,1967-07-15,33
480,1967-07-15,13
481,1967-07-19,77
481,1967-07-19,56
481,1967-07-19,14
481,1967-07-19,85
481,1967-07-19,49
482,1967-07-22,81
482,1967-07-22,30
482,1967-07-22,73
482,1967-07-22,45
482,1967-07-22,21
483,1967-07-26,77
483,1967-07-26,7
483,1967-07-26,48
483,1967-07-26,78
483,1967-07-26,66
484,1967-07-29,95
484,1967-07-29,56
484,1967-07-29,65
484,1967-07-29,29
484,1967-07-29,8
485,1967-08-02,27
485,1967-08-02,11
485,1967-08-02,85
485,1967-08-02,76
485,1967-08-02,39
486,1967-08-05,49
486,1967-08-05,98
486,1967-08-05,33
486,1967-08-05,56
486,1967-08-05,93
487,1967-08-09,24
487,1967-08-09,11
487,1967-08-09,92
487,1967-08-09,38
487,1967-08-09,0
488,1967-08-12,81
488,1967-08-12,69
488,1967-08-12,94
488,1967-08-12,1
488,1967-08-12,42
489,1967-08-16,87
489,1967-08-16,8
489,1967-08-16,11
489,1967-08-16,12
489,1967-08-16,32
490,1967-08-19,67
490,1967-08-19,73
490,1967-08-19,54
490,1967-08-19,32
490,1967-08-19,31
491,1967-08-23,74
491,1967-08-23,34
491,1967-08-23,18
491,1967-08-23,11
491,1967-08-23,38
492,1967-08-26,31
492,1967-08-26,95
492,1967-08-26,2
492,1967-08-26,51
492,1967-08-26,93
493,1967-08-30,37
493,1967-08-30,11
493,1967-08-30,67
493,1967-08-30,43
493,1967-08-30,66
494,1967-09-02,22
494,1967-09-02,61
494,1967-09-02,84
494,1967-09-02,96
494,1967-09-02,94
495,1967-09-06,17
495,1967-09-06,90
495,1967-09-06,76
495,1967-09-06,81
495,1967-09-06,74
496,1967-09-09,44
496,1967-09-09,22
496,1967-09-09,31
496,1967-09-09,77
496,1967-09-09,12
497,1967-09-13,47
497,1967-09-13,74
497,1967-09-13,41
497,1967-09-13,60
497,1967-09-13,78
498,1967-09-16,2
498,1967-09-16,34
498,1967-09-16,76
498,1967-09-16,57
498,1967-09-16,70
499,1967-09-20,68
499,1967-09-20,86
499,1967-09-20,20
499,1967-09-20,76
499,1967-09-20,67
500,1967-09-23,68
500,1967-09-23,55
500,1967-09-23,92
500,1967-09-23,9
500,1967-09-23,7
501,1967-09-27,59
501,1967-09-27,9
501,1967-09-27,35
501,1967-09-27,62
501,1967-09-27,50
502,1967-09-30,13
502,1967-09-30,5
502,1967-09-30,90
502,1967-09-30,87
502,1967-09-30,85
503,1967-10-04,74
503,1967-10-04,25
503,1967-10-04,31
503,1967-10-04,69
503,1967-10-04,12
504,1967-10-07,15
504,1967-10-07,37
504,1967-10-07,66
504,1967-10-07,88
504,1967-10-07,88
505,1967-10-11,32
505,1967-10-11,93
505,1967-10-11,40
505,1967-10-11,87
505,1967-10-11,27
506,1967-10-14,63
506,1967-10-14,38
506,1967-10-14,19
506,1967-10-14,65
506,1967-10-14,15
507,1967-10-18,58
507,1967-10-18,90
507,1967-10-18,4
507,1967-10-18,61
507,1967-10-18,46
508,1967-10-21,83
508,1967-10-21,65
508,1967-10-21,53
508,1967-10-21,71
