Concurso,Data,D/SEMAN,Prêmio
3230,1997-11-26,quarta-feira,6055
3230,1997-11-26,quarta-feira,9018
3230,1997-11-26,quarta-feira,4473
3231,1997-11-29,sábado,863
3231,1997-11-29,sábado,7299
3231,1997-11-29,sábado,3536
3231,1997-11-29,sábado,7018
3231,1997-11-29,sábado,9154
3232,1997-12-03,quarta-feira,5859
3232,1997-12-03,quarta-feira,7904
3232,1997-12-03,quarta-feira,4194
3232,1997-12-03,quarta-feira,672
3232,1997-12-03,quarta-feira,8032
3233,1997-12-06,sábado,3355
3233,1997-12-06,sábado,6774
3233,1997-12-06,sábado,4781
3233,1997-12-06,sábado,3021
3233,1997-12-06,sábado,7753
3234,1997-12-10,quarta-feira,526
3234,1997-12-10,quarta-feira,6053
3234,1997-12-10,quarta-feira,4597
3234,1997-12-10,quarta-feira,3555
3234,1997-12-10,quarta-feira,4665
3235,1997-12-13,sábado,5202
3235,1997-12-13,sábado,4830
3235,1997-12-13,sábado,4885
3235,1997-12-13,sábado,780
3235,1997-12-13,sábado,2212
3236,1997-12-20,sábado,4947
3236,1997-12-20,sábado,3053
3236,1997-12-20,sábado,5393
3236,1997-12-20,sábado,1552
3236,1997-12-20,sábado,4493
3237,1997-12-27,sábado,7771
3237,1997-12-27,sábado,6358
3237,1997-12-27,sábado,7506
3237,1997-12-27,sábado,4967
3237,1997-12-27,sábado,71
3238,1998-01-03,sábado,4153
3238,1998-01-03,sábado,2640
3238,1998-01-03,sábado,1192
3238,1998-01-03,sábado,293
3238,1998-01-03,sábado,8171
3239,1998-01-07,quarta-feira,434
3239,1998-01-07,quarta-feira,1656
3239,1998-01-07,quarta-feira,689
3239,1998-01-07,quarta-feira,9905
3239,1998-01-07,quarta-feira,8528
3240,1998-01-10,sábado,4316
3240,1998-01-10,sábado,9514
3240,1998-01-10,sábado,3016
3240,1998-01-10,sábado,8272
3240,1998-01-10,sábado,8393
3241,1998-01-14,quarta-feira,1086
3241,1998-01-14,quarta-feira,8885
3241,1998-01-14,quarta-feira,1729
3241,1998-01-14,quarta-feira,8157
3241,1998-01-14,quarta-feira,6968
3242,1998-01-17,sábado,3433
3242,1998-01-17,sábado,531
3242,1998-01-17,sábado,4665
3242,1998-01-17,sábado,3381
3242,1998-01-17,sábado,7016
3243,1998-01-21,quarta-feira,5353
3243,1998-01-21,quarta-feira,325
3243,1998-01-21,quarta-feira,9010
3243,1998-01-21,quarta-feira,5627
3243,1998-01-21,quarta-feira,9819
3244,1998-01-24,sábado,2323
3244,1998-01-24,sábado,2755
3244,1998-01-24,sábado,4690
3244,1998-01-24,sábado,9096
3244,1998-01-24,sábado,3205
3245,1998-01-28,quarta-feira,3193
3245,1998-01-28,quarta-feira,3460
3245,1998-01-28,quarta-feira,3330
3245,1998-01-28,quarta-feira,9333
3245,1998-01-28,quarta-feira,4766
3246,1998-01-31,sábado,2114
3246,1998-01-31,sábado,2684
3246,1998-01-31,sábado,4181
3246,1998-01-31,sábado,6429
3246,1998-01-31,sábado,2388
3247,1998-02-04,quarta-feira,3338
3247,1998-02-04,quarta-feira,6478
3247,1998-02-04,quarta-feira,6271
3247,1998-02-04,quarta-feira,127
3247,1998-02-04,quarta-feira,2898
3248,1998-02-07,sábado,369
3248,1998-02-07,sábado,8981
3248,1998-02-07,sábado,86
3248,1998-02-07,sábado,3490
3248,1998-02-07,sábado,3189
3249,1998-02-11,quarta-feira,1406
3249,1998-02-11,quarta-feira,2259
3249,1998-02-11,quarta-feira,2793
3249,1998-02-11,quarta-feira,137
3249,1998-02-11,quarta-feira,2212
3250,1998-02-14,sábado,7703
3250,1998-02-14,sábado,1729
3250,1998-02-14,sábado,2587
3250,1998-02-14,sábado,770
3250,1998-02-14,sábado,1539
3251,1998-02-18,quarta-feira,1878
3251,1998-02-18,quarta-feira,1324
3251,1998-02-18,quarta-feira,760
3251,1998-02-18,quarta-feira,4655
3251,1998-02-18,quarta-feira,4769
3252,1998-02-21,sábado,2759
3252,1998-02-21,sábado,7190
3252,1998-02-21,sábado,3626
3252,1998-02-21,sábado,8163
3252,1998-02-21,sábado,38
3253,1998-02-28,sábado,6654
3253,1998-02-28,sábado,6077
3253,1998-02-28,sábado,1823
3253,1998-02-28,sábado,6128
3253,1998-02-28,sábado,6954
3254,1998-03-04,quarta-feira,8496
3254,1998-03-04,quarta-feira,2897
3254,1998-03-04,quarta-feira,3291
3254,1998-03-04,quarta-feira,9142
3254,1998-03-04,quarta-feira,9798
3255,1998-03-07,sábado,8034
3255,1998-03-07,sábado,4781
3255,1998-03-07,sábado,6242
3255,1998-03-07,sábado,470
3255,1998-03-07,sábado,6721
3256,1998-03-11,quarta-feira,1104
3256,1998-03-11,quarta-feira,2746
3256,1998-03-11,quarta-feira,2522
3256,1998-03-11,quarta-feira,8469
3256,1998-03-11,quarta-feira,5537
3257,1998-03-14,sábado,9841
3257,1998-03-14,sábado,2132
3257,1998-03-14,sábado,6759
3257,1998-03-14,sábado,9198
3257,1998-03-14,sábado,6611
3258,1998-03-18,quarta-feira,396
3258,1998-03-18,quarta-feira,272
3258,1998-03-18,quarta-feira,3580
3258,1998-03-18,quarta-feira,1799
3258,1998-03-18,quarta-feira,6343
3259,1998-03-21,sábado,3084
3259,1998-03-21,sábado,4325
3259,1998-03-21,sábado,1547
3259,1998-03-21,sábado,5919
3259,1998-03-21,sábado,2259
3260,1998-03-25,quarta-feira,3555
3260,1998-03-25,quarta-feira,4044
3260,1998-03-25,quarta-feira,33
3260,1998-03-25,quarta-feira,6717
3260,1998-03-25,quarta-feira,5961
3261,1998-03-28,sábado,6558
3261,1998-03-28,sábado,3224
3261,1998-03-28,sábado,5489
3261,1998-03-28,sábado,5283
3261,1998-03-28,sábado,9179
3262,1998-04-01,quarta-feira,4186
3262,1998-04-01,quarta-feira,6611
3262,1998-04-01,quarta-feira,6837
3262,1998-04-01,quarta-feira,9943
3262,1998-04-01,quarta-feira,2301
3263,1998-04-04,sábado,4274
3263,1998-04-04,sábado,1962
3263,1998-04-04,sábado,215
3263,1998-04-04,sábado,383
3263,1998-04-04,sábado,3157
3264,1998-04-11,sábado,8535
3264,1998-04-11,sábado,504
3264,1998-04-11,sábado,8718
3264,1998-04-11,sábado,7666
3264,1998-04-11,sábado,1642
3265,1998-04-15,quarta-feira,8045
3265,1998-04-15,quarta-feira,2503
3265,1998-04-15,quarta-feira,1928
3265,1998-04-15,quarta-feira,7860
3265,1998-04-15,quarta-feira,3807
3266,1998-04-18,sábado,2647
3266,1998-04-18,sábado,939
3266,1998-04-18,sábado,3042
3266,1998-04-18,sábado,3554
3266,1998-04-18,sábado,3030
3267,1998-04-25,sábado,6923
3267,1998-04-25,sábado,1124
3267,1998-04-25,sábado,2564
3267,1998-04-25,sábado,7207
3267,1998-04-25,sábado,1611
3268,1998-05-02,sábado,5911
3268,1998-05-02,sábado,788
3268,1998-05-02,sábado,5580
3268,1998-05-02,sábado,8224
3268,1998-05-02,sábado,5872
3269,1998-05-06,quarta-feira,9916
3269,1998-05-06,quarta-feira,6640
3269,1998-05-06,quarta-feira,2656
3269,1998-05-06,quarta-feira,6064
3269,1998-05-06,quarta-feira,1040
3270,1998-05-09,sábado,1732
3270,1998-05-09,sábado,4800
3270,1998-05-09,sábado,4977
3270,1998-05-09,sábado,6424
3270,1998-05-09,sábado,3725
3271,1998-05-16,sábado,4201
3271,1998-05-16,sábado,3590
3271,1998-05-16,sábado,4158
3271,1998-05-16,sábado,1425
3271,1998-05-16,sábado,278
3272,1998-05-20,quarta-feira,9154
3272,1998-05-20,quarta-feira,4051
3272,1998-05-20,quarta-feira,1958
3272,1998-05-20,quarta-feira,4870
3272,1998-05-20,quarta-feira,9342
3273,1998-05-23,sábado,7144
3273,1998-05-23,sábado,8676
3273,1998-05-23,sábado,4545
3273,1998-05-23,sábado,1070
3273,1998-05-23,sábado,9950
3274,1998-05-27,quarta-feira,7013
3274,1998-05-27,quarta-feira,4998
3274,1998-05-27,quarta-feira,7112
3274,1998-05-27,quarta-feira,888
3274,1998-05-27,quarta-feira,7012
3275,1998-05-30,sábado,4676
3275,1998-05-30,sábado,2364
3275,1998-05-30,sábado,2354
3275,1998-05-30,sábado,4771
3275,1998-05-30,sábado,7759
3276,1998-06-03,quarta-feira,7540
3276,1998-06-03,quarta-feira,5561
3276,1998-06-03,quarta-feira,5933
3276,1998-06-03,quarta-feira,9774
3276,1998-06-03,quarta-feira,8489
3277,1998-06-06,sábado,5155
3277,1998-06-06,sábado,6611
3277,1998-06-06,sábado,4475
3277,1998-06-06,sábado,4867
3277,1998-06-06,sábado,81
3278,1998-06-13,sábado,3226
3278,1998-06-13,sábado,3734
3278,1998-06-13,sábado,3194
3278,1998-06-13,sábado,2226
3278,1998-06-13,sábado,8490
3279,1998-06-17,quarta-feira,3139
3279,1998-06-17,quarta-feira,7385
3279,1998-06-17,quarta-feira,610
3279,1998-06-17,quarta-feira,745
3279,1998-06-17,quarta-feira,8694
3280,1998-06-20,sábado,7506
3280,1998-06-20,sábado,1426
3280,1998-06-20,sábado,750
3280,1998-06-20,sábado,3265
3280,1998-06-20,sábado,3915
3281,1998-06-27,sábado,3174
3281,1998-06-27,sábado,3283
3281,1998-06-27,sábado,5331
3281,1998-06-27,sábado,5586
3281,1998-06-27,sábado,1509
3282,1998-07-01,quarta-feira,3508
3282,1998-07-01,quarta-feira,9678
3282,1998-07-01,quarta-feira,8323
3282,1998-07-01,quarta-feira,175
3282,1998-07-01,quarta-feira,8389
3283,1998-07-04,sábado,6934
3283,1998-07-04,sábado,1605
3283,1998-07-04,sábado,1394
3283,1998-07-04,sábado,8606
3283,1998-07-04,sábado,4104
3284,1998-07-08,quarta-feira,2411
3284,1998-07-08,quarta-feira,3228
3284,1998-07-08,quarta-feira,7696
3284,1998-07-08,quarta-feira,922
3284,1998-07-08,quarta-feira,4633
3285,1998-07-11,sábado,5367
3285,1998-07-11,sábado,9489
3285,1998-07-11,sábado,9883
3285,1998-07-11,sábado,4842
3285,1998-07-11,sábado,1171
3286,1998-07-15,quarta-feira,3162
3286,1998-07-15,quarta-feira,8359
3286,1998-07-15,quarta-feira,9680
3286,1998-07-15,quarta-feira,5123
3286,1998-07-15,quarta-feira,9717
3287,1998-07-18,sábado,1533
3287,1998-07-18,sábado,428
3287,1998-07-18,sábado,5155
3287,1998-07-18,sábado,6794
3287,1998-07-18,sábado,237
3288,1998-07-22,quarta-feira,3188
3288,1998-07-22,quarta-feira,4716
3288,1998-07-22,quarta-feira,8944
3288,1998-07-22,quarta-feira,2254
3288,1998-07-22,quarta-feira,8263
3289,1998-07-25,sábado,3404
3289,1998-07-25,sábado,6836
3289,1998-07-25,sábado,9437
3289,1998-07-25,sábado,8352
3289,1998-07-25,sábado,1717
3290,1998-08-01,sábado,5429
3290,1998-08-01,sábado,9663
3290,1998-08-01,sábado,6836
3290,1998-08-01,sábado,9577
3290,1998-08-01,sábado,4713
3291,1998-08-05,quarta-feira,7802
3291,1998-08-05,quarta-feira,2192
3291,1998-08-05,quarta-feira,3702
3291,1998-08-05,quarta-feira,18
3291,1998-08-05,quarta-feira,6543
3292,1998-08-08,sábado,7238
3292,1998-08-08,sábado,4298
3292,1998-08-08,sábado,1776
3292,1998-08-08,sábado,9048
3292,1998-08-08,sábado,6247
3293,1998-08-12,quarta-feira,3314
3293,1998-08-12,quarta-feira,8765
3293,1998-08-12,quarta-feira,1448
3293,1998-08-12,quarta-feira,6015
3293,1998-08-12,quarta-feira,5350
3294,1998-08-15,sábado,2219
3294,1998-08-15,sábado,6845
3294,1998-08-15,sábado,3705
3294,1998-08-15,sábado,3857
3294,1998-08-15,sábado,9287
3295,1998-08-19,quarta-feira,5421
3295,1998-08-19,quarta-feira,9257
3295,1998-08-19,quarta-feira,1465
3295,1998-08-19,quarta-feira,4358
3295,1998-08-19,quarta-feira,562
3296,1998-08-22,sábado,4451
3296,1998-08-22,sábado,2544
3296,1998-08-22,sábado,8133
3296,1998-08-22,sábado,5702
3296,1998-08-22,sábado,5056
3297,1998-08-26,quarta-feira,1956
3297,1998-08-26,quarta-feira,9399
3297,1998-08-26,quarta-feira,8362
3297,1998-08-26,quarta-feira,9571
3297,1998-08-26,quarta-feira,1425
3298,1998-08-29,sábado,2441
3298,1998-08-29,sábado,3859
3298,1998-08-29,sábado,1145
3298,1998-08-29,sábado,3514
3298,1998-08-29,sábado,291
3299,1998-09-02,quarta-feira,5358
3299,1998-09-02,quarta-feira,1480
3299,1998-09-02,quarta-feira,9535
3299,1998-09-02,quarta-feira,156
3299,1998-09-02,quarta-feira,6541
3300,1998-09-05,sábado,4411
3300,1998-09-05,sábado,8439
3300,1998-09-05,sábado,4079
3300,1998-09-05,sábado,6824
3300,1998-09-05,sábado,1683
3301,1998-09-12,sábado,6219
3301,1998-09-12,sábado,2115
3301,1998-09-12,sábado,8998
3301,1998-09-12,sábado,7690
3301,1998-09-12,sábado,3714
3302,1998-09-16,quarta-feira,5544
3302,1998-09-16,quarta-feira,990
3302,1998-09-16,quarta-feira,4249
3302,1998-09-16,quarta-feira,8652
3302,1998-09-16,quarta-feira,4194
3303,1998-09-19,sábado,6213
3303,1998-09-19,sábado,1470
3303,1998-09-19,sábado,3650
3303,1998-09-19,sábado,5755
3303,1998-09-19,sábado,2900
3304,1998-09-23,quarta-feira,7928
3304,1998-09-23,quarta-feira,9654
3304,1998-09-23,quarta-feira,6943
3304,1998-09-23,quarta-feira,2572
3304,1998-09-23,quarta-feira,8735
3305,1998-09-26,sábado,4189
3305,1998-09-26,sábado,8216
3305,1998-09-26,sábado,2502
3305,1998-09-26,sábado,1748
3305,1998-09-26,sábado,3918
3306,1998-09-30,quarta-feira,3554
3306,1998-09-30,quarta-feira,587
3306,1998-09-30,quarta-feira,1733
3306,1998-09-30,quarta-feira,6405
3306,1998-09-30,quarta-feira,298
3307,1998-10-03,sábado,9418
3307,1998-10-03,sábado,2466
3307,1998-10-03,sábado,5376
3307,1998-10-03,sábado,4097
3307,1998-10-03,sábado,9303
3308,1998-10-07,quarta-feira,6752
3308,1998-10-07,quarta-feira,4561
3308,1998-10-07,quarta-feira,2316
3308,1998-10-07,quarta-feira,5026
3308,1998-10-07,quarta-feira,2183
3309,1998-10-10,sábado,4338
3309,1998-10-10,sábado,1374
3309,1998-10-10,sábado,9453
3309,1998-10-10,sábado,6096
3309,1998-10-10,sábado,3176
3310,1998-10-17,sábado,6390
3310,1998-10-17,sábado,4201
3310,1998-10-17,sábado,4079
3310,1998-10-17,sábado,7744
3310,1998-10-17,sábado,3251
3311,1998-10-21,quarta-feira,3794
3311,1998-10-21,quarta-feira,3337
3311,1998-10-21,quarta-feira,5830
3311,1998-10-21,quarta-feira,4267
3311,1998-10-21,quarta-feira,9757
3312,1998-10-24,sábado,9496
3312,1998-10-24,sábado,284
3312,1998-10-24,sábado,5566
3312,1998-10-24,sábado,5382
3312,1998-10-24,sábado,1448
3313,1998-10-28,quarta-feira,7188
3313,1998-10-28,quarta-feira,4414
3313,1998-10-28,quarta-feira,5032
3313,1998-10-28,quarta-feira,6264
3313,1998-10-28,quarta-feira,2880
3314,1998-10-31,sábado,228
3314,1998-10-31,sábado,4623
3314,1998-10-31,sábado,6334
3314,1998-10-31,sábado,8367
3314,1998-10-31,sábado,8644
3315,1998-11-07,sábado,226
3315,1998-11-07,sábado,4000
3315,1998-11-07,sábado,8304
3315,1998-11-07,sábado,8014
3315,1998-11-07,sábado,5179
3316,1998-11-11,quarta-feira,9921
3316,1998-11-11,quarta-feira,5364
3316,1998-11-11,quarta-feira,7773
3316,1998-11-11,quarta-feira,2535
3316,1998-11-11,quarta-feira,2375
3317,1998-11-14,sábado,6064
3317,1998-11-14,sábado,1827
3317,1998-11-14,sábado,3956
3317,1998-11-14,sábado,2657
3317,1998-11-14,sábado,7493
3318,1998-11-18,quarta-feira,6052
3318,1998-11-18,quarta-feira,9128
3318,1998-11-18,quarta-feira,7592
3318,1998-11-18,quarta-feira,3965
3318,1998-11-18,quarta-feira,7853
3319,1998-11-21,sábado,7045
3319,1998-11-21,sábado,1335
3319,1998-11-21,sábado,2148
3319,1998-11-21,sábado,6054
3319,1998-11-21,sábado,5345
3320,1998-11-25,quarta-feira,5723
3320,1998-11-25,quarta-feira,3715
3320,1998-11-25,quarta-feira,6074
3320,1998-11-25,quarta-feira,9275
3320,1998-11-25,quarta-feira,7249
3321,1998-11-28,sábado,2798
3321,1998-11-28,sábado,3051
3321,1998-11-28,sábado,418
3321,1998-11-28,sábado,4432
3321,1998-11-28,sábado,391
3322,1998-12-02,quarta-feira,6924
3322,1998-12-02,quarta-feira,630
3322,1998-12-02,quarta-feira,3807
3322,1998-12-02,quarta-feira,6803
3322,1998-12-02,quarta-feira,7545
3323,1998-12-05,sábado,1897
3323,1998-12-05,sábado,5661
3323,1998-12-05,sábado,2337
3323,1998-12-05,sábado,7609
3323,1998-12-05,sábado,1491
3324,1998-12-09,quarta-feira,3578
3324,1998-12-09,quarta-feira,8033
3324,1998-12-09,quarta-feira,4683
3324,1998-12-09,quarta-feira,1241
3324,1998-12-09,quarta-feira,4187
3325,1998-12-12,sábado,4833
3325,1998-12-12,sábado,2977
3325,1998-12-12,sábado,4759
3325,1998-12-12,sábado,8110
3325,1998-12-12,sábado,8112
3326,1998-12-16,quarta-feira,1203
3326,1998-12-16,quarta-feira,5647
3326,1998-12-16,quarta-feira,146
3326,1998-12-16,quarta-feira,6222
3326,1998-12-16,quarta-feira,6386
3327,1998-12-23,quarta-feira,3053
3327,1998-12-23,quarta-feira,3366
3327,1998-12-23,quarta-feira,1359
3327,1998-12-23,quarta-feira,9355
3327,1998-12-23,quarta-feira,1240
3328,1998-12-30,quarta-feira,5667
3328,1998-12-30,quarta-feira,6679
3328,1998-12-30,quarta-feira,3060
3328,1998-12-30,quarta-feira,2219
3328,1998-12-30,quarta-feira,1876
3329,1999-01-06,quarta-feira,553
3329,1999-01-06,quarta-feira,897
3329,1999-01-06,quarta-feira,2306
3329,1999-01-06,quarta-feira,2114
3329,1999-01-06,quarta-feira,6548
3330,1999-01-09,sábado,2371
3330,1999-01-09,sábado,1930
3330,1999-01-09,sábado,3253
3330,1999-01-09,sábado,1529
3330,1999-01-09,sábado,4836
3331,1999-01-13,quarta-feira,4887
3331,1999-01-13,quarta-feira,8134
3331,1999-01-13,quarta-feira,4051
3331,1999-01-13,quarta-feira,24
3331,1999-01-13,quarta-feira,6592
3332,1999-01-16,sábado,6568
3332,1999-01-16,sábado,6522
3332,1999-01-16,sábado,6837
3332,1999-01-16,sábado,9890
3332,1999-01-16,sábado,6650
3333,1999-01-20,quarta-feira,9014
3333,1999-01-20,quarta-feira,4994
3333,1999-01-20,quarta-feira,2466
3333,1999-01-20,quarta-feira,4368
3333,1999-01-20,quarta-feira,3507
3334,1999-01-23,sábado,4995
3334,1999-01-23,sábado,3493
3334,1999-01-23,sábado,4008
3334,1999-01-23,sábado,4044
3334,1999-01-23,sábado,7787
3335,1999-01-27,quarta-feira,3406
3335,1999-01-27,quarta-feira,9653
3335,1999-01-27,quarta-feira,496
3335,1999-01-27,quarta-feira,1042
3335,1999-01-27,quarta-feira,5769
3336,1999-01-30,sábado,3114
3336,1999-01-30,sábado,6936
3336,1999-01-30,sábado,7320
3336,1999-01-30,sábado,9513
3336,1999-01-30,sábado,7057
3337,1999-02-03,quarta-feira,251
3337,1999-02-03,quarta-feira,6273
3337,1999-02-03,quarta-feira,5342
3337,1999-02-03,quarta-feira,1808
3337,1999-02-03,quarta-feira,2754
3338,1999-02-06,sábado,2301
3338,1999-02-06,sábado,7077
3338,1999-02-06,sábado,7796
3338,1999-02-06,sábado,7371
3338,1999-02-06,sábado,1891
3339,1999-02-10,quarta-feira,7495
3339,1999-02-10,quarta-feira,856
3339,1999-02-10,quarta-feira,5921
3339,1999-02-10,quarta-feira,2284
3339,1999-02-10,quarta-feira,7833
3340,1999-02-13,sábado,8606
3340,1999-02-13,sábado,4160
3340,1999-02-13,sábado,1236
3340,1999-02-13,sábado,7560
3340,1999-02-13,sábado,7857
3341,1999-02-20,sábado,1795
3341,1999-02-20,sábado,4441
3341,1999-02-20,sábado,2559
3341,1999-02-20,sábado,433
3341,1999-02-20,sábado,9215
3342,1999-02-24,quarta-feira,8012
3342,1999-02-24,quarta-feira,8509
3342,1999-02-24,quarta-feira,6334
3342,1999-02-24,quarta-feira,1996
3342,1999-02-24,quarta-feira,4819
3343,1999-02-27,sábado,5419
3343,1999-02-27,sábado,9390
3343,1999-02-27,sábado,7715
3343,1999-02-27,sábado,2029
3343,1999-02-27,sábado,3960
3344,1999-03-03,quarta-feira,7035
3344,1999-03-03,quarta-feira,6418
3344,1999-03-03,quarta-feira,5833
3344,1999-03-03,quarta-feira,4707
3344,1999-03-03,quarta-feira,2715
3345,1999-03-06,sábado,7091
3345,1999-03-06,sábado,5636
3345,1999-03-06,sábado,2377
3345,1999-03-06,sábado,7048
3345,1999-03-06,sábado,4857
3346,1999-03-10,quarta-feira,3713
3346,1999-03-10,quarta-feira,9618
3346,1999-03-10,quarta-feira,3516
3346,1999-03-10,quarta-feira,6160
3346,1999-03-10,quarta-feira,3047
3347,1999-03-13,sábado,2384
3347,1999-03-13,sábado,5381
3347,1999-03-13,sábado,3419
3347,1999-03-13,sábado,2805
3347,1999-03-13,sábado,4869
3348,1999-03-17,quarta-feira,926
3348,1999-03-17,quarta-feira,676
3348,1999-03-17,quarta-feira,8359
3348,1999-03-17,quarta-feira,8048
3348,1999-03-17,quarta-feira,4494
3349,1999-03-20,sábado,4204
3349,1999-03-20,sábado,7766
3349,1999-03-20,sábado,1890
3349,1999-03-20,sábado,7421
3349,1999-03-20,sábado,4084
3350,1999-03-24,quarta-feira,6876
3350,1999-03-24,quarta-feira,9112
3350,1999-03-24,quarta-feira,3382
3350,1999-03-24,quarta-feira,6387
3350,1999-03-24,quarta-feira,2994
3351,1999-03-27,sábado,3337
3351,1999-03-27,sábado,4074
3351,1999-03-27,sábado,7584
3351,1999-03-27,sábado,5655
3351,1999-03-27,sábado,3858
3352,1999-03-31,quarta-feira,6708
3352,1999-03-31,quarta-feira,4083
3352,1999-03-31,quarta-feira,2118
3352,1999-03-31,quarta-feira,9543
3352,1999-03-31,quarta-feira,7375
3353,1999-04-07,quarta-feira,6699
3353,1999-04-07,quarta-feira,937
3353,1999-04-07,quarta-feira,9493
3353,1999-04-07,quarta-feira,8268
3353,1999-04-07,quarta-feira,1854
3354,1999-04-10,sábado,4945
3354,1999-04-10,sábado,5885
3354,1999-04-10,sábado,6317
3354,1999-04-10,sábado,2520
3354,1999-04-10,sábado,9031
3355,1999-04-14,quarta-feira,8795
3355,1999-04-14,quarta-feira,1320
3355,1999-04-14,quarta-feira,1102
3355,1999-04-14,quarta-feira,3810
3355,1999-04-14,quarta-feira,6926
3356,1999-04-17,sábado,3395
3356,1999-04-17,sábado,8177
3356,1999-04-17,sábado,3626
3356,1999-04-17,sábado,8396
3356,1999-04-17,sábado,8971
3357,1999-04-24,sábado,2161
3357,1999-04-24,sábado,3438
3357,1999-04-24,sábado,7698
3357,1999-04-24,sábado,2520
3357,1999-04-24,sábado,491
3358,1999-04-28,quarta-feira,6095
3358,1999-04-28,quarta-feira,1358
3358,1999-04-28,quarta-feira,6731
3358,1999-04-28,quarta-feira,8335
3358,1999-04-28,quarta-feira,4041
3359,1999-05-01,sábado,9087
3359,1999-05-01,sábado,4709
3359,1999-05-01,sábado,8649
3359,1999-05-01,sábado,6747
3359,1999-05-01,sábado,7930
3360,1999-05-05,quarta-feira,4575
3360,1999-05-05,quarta-feira,3495
3360,1999-05-05,quarta-feira,9822
3360,1999-05-05,quarta-feira,8062
3360,1999-05-05,quarta-feira,641
3361,1999-05-08,sábado,8615
3361,1999-05-08,sábado,84
3361,1999-05-08,sábado,6421
3361,1999-05-08,sábado,2499
3361,1999-05-08,sábado,3972
3362,1999-05-12,quarta-feira,2517
3362,1999-05-12,quarta-feira,5597
3362,1999-05-12,quarta-feira,8447
3362,1999-05-12,quarta-feira,7335
3362,1999-05-12,quarta-feira,5752
3363,1999-05-15,sábado,4972
3363,1999-05-15,sábado,8387
3363,1999-05-15,sábado,5474
3363,1999-05-15,sábado,9846
3363,1999-05-15,sábado,562
3364,1999-05-19,quarta-feira,382
3364,1999-05-19,quarta-feira,412
3364,1999-05-19,quarta-feira,4759
3364,1999-05-19,quarta-feira,2565
3364,1999-05-19,quarta-feira,7790
3365,1999-05-22,sábado,9191
3365,1999-05-22,sábado,79
3365,1999-05-22,sábado,5882
3365,1999-05-22,sábado,1064
3365,1999-05-22,sábado,7743
3366,1999-05-26,quarta-feira,9314
